gene.vec	twas.z.u	pval.u	twas.z.p	pval.p	twas.z.cauchy	pval.cauchy
ENSG00000182858	-0.716261445945222	0.473829928118731	-0.811468853298542	0.417096472548578	-0.763737873354044	0.445023466233915
ENSG00000184164	-0.427429316368704	0.669066658243623	-0.615904860994681	0.537957313132519	-0.512651023727684	0.608195454770226
ENSG00000198355	-0.573207301781837	0.566504341022219	-1.16637126688833	0.243464370447645	-0.887520177357703	0.374798907865242
ENSG00000100427	-0.837562385549147	0.402276525635881	-0.609497640048482	0.542194636526756	-0.721102395519987	0.470846517293348
ENSG00000073150	NA	NA	-1.45372164723548	0.146023494058191	-1.45372164723548	0.146023494058191
ENSG00000170638	-1.14868624226676	0.250685380808853	-0.693924256408513	0.487729710870782	-0.938314261457714	0.348082932810331
ENSG00000273188	-0.34532367665251	0.729851048814688	-0.469170748534837	0.638947592215824	-0.400615646081979	0.688703124498147
ENSG00000273253	1.02965576154269	0.303171629232884	1.06346369815619	0.287571719379673	1.04672060084822	0.295228459489632
ENSG00000073169	-1.05018368315174	0.293633669943399	-1.22751132431306	0.219630468171454	-1.14437236842005	0.252469242443342
ENSG00000272836	NA	NA	-0.0757207326845577	0.939641281049044	-0.0757207326845577	0.939641281049044
ENSG00000273137	2.01118525513296	0.0443058926254496	2.22532774728296	0.0260592440442242	2.13421532434274	0.0328251588494283
ENSG00000100429	1.38901276831105	0.16482886744565	1.27752003945193	0.201418710174858	1.33615469725106	0.181498714995931
ENSG00000196576	NA	NA	-1.46946570195079	0.141706518031452	-1.46946570195079	0.141706518031452
ENSG00000205593	-1.57317435381414	0.115678451977918	-1.50609645629132	0.13204241419917	-1.54087471816834	0.123347280003093
ENSG00000100239	-1.26641875837687	0.205363198556793	-3.06958449313528	0.00214356762688638	-2.85906433094091	0.00424892609113848
ENSG00000100241	NA	NA	-0.0560624640328681	0.955292046248888	-0.0560624640328681	0.955292046248888
ENSG00000100258	-1.20164736744089	0.229500181130039	-0.0744321848991275	0.940666499976706	-0.179572083257319	0.857488522713543
ENSG00000130489	-0.798183155771902	0.424764210808536	-0.685246858249995	0.493188159490837	-0.741325763710045	0.458495944037686
ENSG00000272821	-0.73703508773912	0.4611010119322	-0.593321987865761	0.552965686384869	-0.663232149923858	0.507181883856679
ENSG00000025708	0.28551648227192	0.775248478675449	0.0682056765646861	0.945621908251734	0.11172170803378	0.911044066563587
ENSG00000177989	0.286216354648227	0.774712418285321	-0.10488120917164	0.916470069631299	0.15546433206223	0.87645527091568
ENSG00000272666	NA	NA	-0.583939661679455	0.559260907881436	-0.583939661679455	0.559260907881436
ENSG00000130487	NA	NA	-0.436712331780643	0.662319984806938	-0.436712331780643	0.662319984806938
ENSG00000217442	NA	NA	0.437113746070913	0.662028858802926	0.437113746070913	0.662028858802926
ENSG00000205560	-0.468214886773694	0.639630927364643	-0.631218017508517	0.527897982716708	-0.543971467051463	0.586461107734402
ENSG00000100288	-0.580362691612943	0.561670058850888	-1.30812656829051	0.190830383364046	-0.993941994321083	0.320251108043415
ENSG00000205559	0.58515771248621	0.558441675989971	0.872365113407885	0.383009226128584	0.72512029622391	0.468378234038563
ENSG00000100299	-0.993325548761289	0.320551330771038	-1.05237437252977	0.292627821759168	-1.023306004003	0.306163185867774
ENSG00000079974	0.215043191448459	0.82973364429018	0.151201744250966	0.879816574401896	0.177894751705142	0.858805632638483
ENSG00000015475	-1.12223278296747	0.261763477243822	NA	NA	-1.12223278296747	0.261763477243822
ENSG00000185065	-0.888908507560755	0.374052252826793	NA	NA	-0.888908507560755	0.374052252826793
ENSG00000236499	-2.79375984942839	0.00520991530510957	NA	NA	-2.79375984942839	0.00520991530510957
ENSG00000241973	-0.538478362772564	0.590246839087377	NA	NA	-0.538478362772564	0.590246839087377
ENSG00000237476	1.74214378095317	0.0814832883627634	NA	NA	1.74214378095317	0.0814832883627634
ENSG00000272829	0.680763638735229	0.496021061258255	NA	NA	0.680763638735229	0.496021061258255
ENSG00000099957	-1.58084323256156	0.113913886729042	NA	NA	-1.58084323256156	0.113913886729042
ENSG00000272578	1.50939705402348	0.13119734548002	NA	NA	1.50939705402348	0.13119734548002
ENSG00000228923	-1.63488349226372	0.102073473645183	NA	NA	-1.63488349226372	0.102073473645183
ENSG00000167037	-0.583408474792073	0.559618354075109	NA	NA	-0.583408474792073	0.559618354075109
ENSG00000100099	0.879532623758209	0.379112552389248	NA	NA	0.879532623758209	0.379112552389248
ENSG00000261188	-0.993634476122769	0.320400853273816	NA	NA	-0.993634476122769	0.320400853273816
ENSG00000100280	0.315146703868941	0.752650269263027	NA	NA	0.315146703868941	0.752650269263027
ENSG00000184117	1.60941496743791	0.107525634641587	NA	NA	1.60941496743791	0.107525634641587
ENSG00000186575	0.0794302801681915	0.936690384630289	NA	NA	0.0794302801681915	0.936690384630289
ENSG00000198832	-1.69054463478163	0.0909238065496815	NA	NA	-1.69054463478163	0.0909238065496815
ENSG00000100150	-1.51042651480003	0.130934627186256	NA	NA	-1.51042651480003	0.130934627186256
ENSG00000272720	-0.418336983926607	0.675700752901219	NA	NA	-0.418336983926607	0.675700752901219
ENSG00000228274	0.542865718083183	0.587222261132391	NA	NA	0.542865718083183	0.587222261132391
ENSG00000100221	0.712250419229632	0.476309720396542	NA	NA	0.712250419229632	0.476309720396542
ENSG00000100242	0.0492688090967318	0.960705076053566	NA	NA	0.0492688090967318	0.960705076053566
ENSG00000128268	2.39194563320299	0.0167593247013105	NA	NA	2.39194563320299	0.0167593247013105
ENSG00000100393	0.273293897331683	0.784627306066238	NA	NA	0.273293897331683	0.784627306066238
ENSG00000231711	0.105796232572941	0.915744025986414	NA	NA	0.105796232572941	0.915744025986414
ENSG00000128159	-1.33474714585979	0.181959117447583	NA	NA	-1.33474714585979	0.181959117447583
ENSG00000188130	1.19627234962628	0.231590295299834	NA	NA	1.19627234962628	0.231590295299834
ENSG00000184319	-0.589747232283999	0.555360124291564	NA	NA	-0.589747232283999	0.555360124291564
